,0
3158,28.636772
3159,28.855955
3160,28.662401
3161,28.966064
3162,28.653128
3163,28.639448
3164,28.518616
3165,28.727886
3166,28.563513
3167,28.543325
3168,28.560425
3169,28.875587
3170,28.803612
3171,29.23608
3172,28.496803
3173,28.664892
3174,28.385681
3175,28.533207
3176,28.45477
3177,28.700827
3178,28.65778
3179,28.593248
3180,28.57032
3181,28.73702
3182,28.74253
3183,28.585546
3184,28.36411
3185,28.839872
3186,28.758059
3187,28.741003
3188,28.91768
3189,28.974195
3190,28.55461
3191,28.738686
3192,28.956589
3193,28.81432
3194,28.49192
3195,28.716747
3196,28.61294
3197,28.824572
3198,28.709246
3199,28.761957
3200,28.599312
3201,28.665257
3202,28.560682
3203,28.656591
3204,28.541964
3205,28.506472
3206,28.475622
3207,28.664509
3208,28.512394
3209,28.402004
3210,28.765623
3211,28.969639
3212,28.665709
3213,28.805943
3214,28.584497
3215,28.41663
3216,28.705526
3217,28.58203
3218,28.644867
3219,28.927221
3220,28.230366
3221,28.453247
3222,28.473064
3223,28.697216
3224,28.545126
3225,28.5696
3226,29.22295
3227,28.323406
3228,29.145182
3229,28.554607
3230,28.94711
3231,28.884295
3232,28.682388
3233,28.794928
3234,28.693438
3235,28.611032
3236,29.183716
3237,28.93687
3238,28.375761
3239,28.859444
3240,28.957481
3241,29.00175
3242,28.98051
3243,28.566322
3244,28.754065
3245,28.679005
3246,28.703564
3247,28.702564
3248,28.811178
3249,28.639814
3250,28.89296
3251,28.645473
3252,28.619938
3253,28.419283
3254,28.730206
3255,28.646296
3256,28.903149
3257,28.501959
3258,28.702648
3259,28.936829
3260,28.657433
3261,28.760406
3262,28.925758
3263,28.730778
3264,28.561567
3265,28.83796
3266,28.839035
3267,28.560984
3268,28.898699
3269,28.687832
3270,28.4677
3271,28.423042
3272,28.769928
3273,28.861868
3274,29.082518
3275,28.828382
3276,28.77588
3277,28.727757
3278,28.474617
3279,28.831455
3280,28.61843
3281,28.677067
3282,28.502659
3283,28.857187
3284,28.649057
3285,28.596935
3286,28.543093
3287,28.710335
3288,28.505268
3289,28.867027
3290,28.949398
3291,28.52679
3292,29.061777
3293,28.369465
3294,28.895878
3295,28.746262
3296,28.80967
3297,28.759653
3298,28.51397
3299,28.94082
3300,28.677233
3301,28.635784
3302,28.57601
3303,28.541359
3304,28.830164
3305,28.719093
3306,28.672112
3307,28.967329
3308,28.800095
3309,28.710249
3310,28.898893
3311,28.599012
3312,28.544395
3313,28.64191
3314,28.471628
3315,28.529327
3316,28.335972
3317,28.878231
3318,28.492235
3319,28.787617
3320,28.391449
3321,28.688124
3322,28.836166
3323,28.486757
3324,28.561735
3325,28.731226
3326,28.327204
3327,29.017048
3328,28.86631
3329,28.606115
3330,28.789524
3331,28.677979
3332,28.472673
3333,28.715567
3334,28.723461
3335,28.777712
3336,28.51276
3337,28.65288
3338,28.536964
3339,28.643803
3340,29.019272
3341,28.690935
3342,28.770569
3343,28.65227
3344,28.449305
3345,28.743492
3346,28.46094
3347,28.736883
3348,28.961208
3349,28.632723
3350,28.58038
3351,28.654163
3352,28.771376
3353,28.520834
3354,28.75008
3355,28.660719
3356,28.726433
3357,28.662971
3358,29.013525
3359,28.72311
3360,28.871262
3361,28.580917
3362,28.859121
3363,28.883062
3364,28.512486
3365,28.530817
3366,28.605728
3367,28.714565
3368,28.528942
3369,29.105593
3370,28.61787
3371,28.405567
3372,28.833527
3373,28.792374
3374,28.414633
3375,28.621037
3376,28.7142
3377,28.93195
3378,28.49429
3379,28.637152
3380,29.008446
3381,28.847305
3382,28.710886
3383,28.475777
3384,28.67881
3385,28.67324
3386,28.563362
3387,28.743933
3388,28.854164
3389,28.872831
3390,28.768307
3391,29.020205
3392,28.84553
3393,28.696712
3394,28.593294
3395,28.608051
3396,28.922369
3397,28.813597
3398,28.715322
3399,28.67401
3400,28.793747
3401,28.745651
3402,28.468088
3403,28.541595
3404,28.806974
3405,28.461245
3406,28.473175
3407,28.59631
3408,28.907045
3409,28.439554
3410,28.76541
3411,28.522646
3412,28.692894
3413,28.814384
3414,29.759317
3415,28.903578
3416,28.729937
3417,28.655119
3418,28.550846
3419,28.948997
3420,28.81514
3421,29.041224
3422,28.891205
3423,28.80693
3424,28.768303
3425,29.098988
3426,28.525763
3427,28.835497
3428,28.554712
3429,28.738266
3430,28.474522
3431,28.553135
3432,28.905426
3433,28.564404
3434,28.74441
3435,28.532358
3436,28.687498
3437,28.713667
3438,28.727734
3439,28.864613
3440,28.701748
3441,28.779633
3442,28.685686
3443,28.603113
3444,29.32978
3445,28.96662
3446,28.70666
3447,28.615713
3448,28.96257
3449,28.794937
3450,28.846972
3451,28.819727
3452,28.698378
3453,28.762619
3454,28.760815
3455,28.652727
3456,29.025986
3457,28.970482
3458,28.53242
3459,28.717552
3460,28.53478
3461,28.55603
3462,28.84299
3463,28.702528
3464,28.529608
3465,28.68391
3466,28.763735
3467,28.639711
3468,28.5846
3469,28.926928
3470,28.402866
3471,28.401606
3472,28.708063
3473,28.678936
3474,28.780287
3475,28.591915
3476,28.374847
3477,28.349833
3478,28.597681
3479,28.467514
3480,28.648014
3481,28.47344
3482,28.570261
3483,28.80355
3484,28.936361
3485,28.545506
3486,28.951572
3487,28.633915
3488,28.919949
3489,28.712755
3490,28.55649
3491,28.609846
3492,28.973248
3493,28.769196
3494,28.596199
3495,28.748894
3496,28.962723
3497,28.49801
3498,28.975168
3499,28.761904
3500,28.594555
3501,28.783342
3502,29.01169
3503,28.32481
3504,28.707232
3505,28.593885
3506,28.782066
3507,28.606724
3508,29.126118
3509,28.639372
3510,28.52827
3511,28.71768
3512,28.34889
3513,28.709251
3514,28.819475
3515,28.664219
3516,28.826834
3517,28.578829
3518,28.77207
3519,28.84867
3520,28.977095
3521,29.008505
3522,28.637194
3523,28.88083
3524,28.655775
3525,28.870096
3526,28.498837
3527,28.658731
3528,28.78013
3529,28.756327
3530,28.700573
3531,28.679735
3532,28.861927
3533,28.616165
3534,28.47866
3535,28.7229
3536,29.006449
3537,28.638577
3538,28.44948
3539,28.89483
3540,28.833666
3541,28.802546
3542,28.561
3543,28.694834
3544,28.715622
3545,28.689283
3546,28.274513
3547,28.484314
3548,28.666304
3549,28.76823
3550,28.44537
3551,28.538733
3552,28.7654
3553,28.967249
3554,28.591183
3555,28.443014
3556,28.386538
3557,28.576626
3558,28.56159
3559,28.863464
3560,28.569628
3561,28.676748
3562,28.927055
3563,28.797895
3564,28.973495
3565,28.568846
3566,28.691717
3567,28.591156
3568,28.534601
3569,28.847458
3570,28.858103
3571,28.898699
3572,28.71988
3573,28.352299
3574,28.830448
3575,28.616028
3576,29.011898
3577,28.587635
3578,28.839401
3579,28.77383
3580,28.920193
3581,28.762644
3582,28.5723
3583,28.81403
3584,29.149035
3585,28.697397
3586,28.73124
3587,28.560501
3588,28.622377
3589,28.982176
3590,28.682491
3591,28.668575
3592,28.579084
3593,28.406668
3594,28.3884
3595,28.585747
3596,28.709734
3597,28.831284
3598,28.421047
3599,28.765987
3600,28.530918
3601,28.80478
3602,28.650187
3603,29.17297
3604,28.675566
3605,28.830935
3606,28.818645
3607,28.59953
3608,28.46197
3609,28.450027
3610,28.87018
3611,28.72125
3612,28.869078
3613,28.841652
3614,28.578083
3615,28.653751
3616,28.654314
3617,28.828695
3618,28.776432
3619,28.896873
3620,28.891155
3621,28.711826
3622,28.741344
3623,28.57814
3624,28.746561
3625,28.720203
3626,28.579458
3627,28.242783
3628,28.731499
3629,28.900047
3630,28.465458
3631,28.5156
3632,28.832247
3633,28.502151
3634,28.726988
3635,28.593304
3636,28.508446
3637,28.919882
3638,28.641016
3639,28.578941
3640,28.81634
3641,29.0596
3642,28.628675
3643,28.688105
3644,28.536247
3645,28.723774
3646,28.582113
3647,28.503942
3648,28.668282
3649,28.672264
3650,28.490828
3651,28.967438
3652,28.720304
3653,28.745413
3654,28.424456
3655,29.017456
3656,28.538506
3657,28.674215
3658,28.740551
3659,28.791695
3660,28.645576
3661,28.829046
3662,28.794899
3663,28.594135
3664,28.744
3665,28.706148
3666,28.549957
3667,28.42984
3668,28.685658
3669,28.743248
3670,28.84871
3671,28.60876
3672,28.662518
3673,28.603748
3674,28.794743
3675,28.448896
3676,28.590027
3677,28.756477
3678,28.582336
3679,28.53497
3680,28.640661
3681,28.731607
3682,28.88485
3683,28.848577
3684,28.793232
3685,28.719503
3686,28.54171
3687,28.611042
3688,28.683353
3689,28.69593
3690,28.80629
3691,28.792622
3692,28.740305
3693,28.64725
3694,28.618153
3695,28.576647
3696,28.673239
3697,28.79997
3698,28.592766
3699,28.480131
3700,28.84032
3701,28.789555
3702,28.914879
3703,28.462057
3704,28.971603
3705,28.904318
3706,28.332497
3707,29.088045
3708,28.76215
3709,28.654362
3710,28.757732
3711,28.889072
3712,28.776476
3713,28.780872
3714,29.023745
3715,28.523033
3716,28.551056
3717,28.830547
3718,28.44931
3719,29.180359
3720,28.852795
3721,28.91327
3722,28.506094
3723,28.74299
3724,28.518936
3725,28.991701
3726,28.863724
3727,28.426193
3728,28.897778
3729,28.799517
3730,28.746258
3731,28.618126
3732,28.826777
3733,28.603302
3734,28.859737
3735,28.704193
3736,28.692043
3737,28.562866
3738,28.706388
3739,28.452822
3740,28.641497
3741,28.605219
3742,28.88715
3743,28.80484
3744,28.586452
3745,29.01866
3746,28.928509
3747,28.73998
3748,28.870077
3749,28.926146
3750,28.496845
3751,28.788221
3752,28.620274
3753,28.626238
3754,28.5808
3755,28.427427
3756,28.448408
3757,28.350494
3758,28.85109
3759,28.982481
3760,28.703945
3761,28.863224
3762,28.583345
3763,28.436298
3764,28.991776
3765,28.740114
3766,29.154713
3767,28.667906
3768,28.72446
3769,28.67791
3770,28.822475
3771,28.554415
3772,28.645393
3773,28.464855
3774,28.595745
3775,28.761564
3776,28.46674
3777,28.48225
3778,28.738377
3779,28.780128
3780,28.777662
3781,28.724665
3782,28.805218
3783,28.630486
3784,28.95779
3785,29.181896
3786,28.667768
3787,28.379538
3788,28.597288
3789,28.714523
3790,28.71255
3791,28.627922
3792,28.824053
3793,28.898476
3794,28.521019
3795,28.724157
3796,28.479803
3797,28.747234
3798,28.56007
3799,28.506329
3800,28.510036
3801,28.882961
3802,28.635742
3803,29.046753
3804,28.939291
3805,28.403542
3806,28.58649
3807,28.629797
3808,28.41735
3809,29.056885
3810,28.595964
3811,28.659618
3812,28.616535
3813,28.744656
3814,28.464855
3815,28.797932
3816,28.797983
3817,28.500166
3818,28.796238
3819,29.01558
3820,28.679373
3821,28.769024
3822,29.284275
3823,28.555763
3824,28.623777
3825,28.953205
3826,28.751375
3827,28.560379
3828,28.338495
3829,28.602974
3830,28.51611
3831,29.23852
3832,29.003412
3833,28.666847
3834,28.611036
3835,28.739073
3836,28.420334
3837,28.651613
3838,28.760733
3839,28.509602
3840,28.495537
3841,28.879663
3842,29.114979
3843,28.421167
3844,28.684822
3845,28.63541
3846,28.802668
3847,28.776814
3848,28.46966
3849,28.72327
3850,28.984362
3851,28.743399
3852,28.82465
3853,28.755596
3854,28.658821
3855,28.619196
3856,28.568169
3857,28.618198
3858,28.488625
3859,28.536535
3860,28.723074
3861,28.713556
3862,28.621975
3863,29.065388
3864,28.79609
3865,28.436539
3866,28.45176
3867,28.344986
3868,28.779581
3869,28.468414
3870,28.799282
3871,28.93217
3872,28.827879
3873,28.491932
3874,28.65363
3875,28.816683
3876,28.598415
3877,28.463247
3878,29.028368
3879,28.920979
3880,28.53487
3881,28.51979
3882,28.711538
3883,28.492802
3884,28.495478
3885,28.573948
3886,28.942484
3887,28.85382
3888,28.537916
3889,28.604452
3890,28.37569
3891,28.45168
3892,28.669792
3893,28.567764
3894,29.115456
3895,28.778528
3896,28.794224
3897,28.610807
3898,28.44292
3899,28.849253
3900,28.750284
3901,28.536499
3902,28.484106
3903,28.652122
3904,28.716291
3905,28.846409
3906,28.550177
3907,28.593773
3908,28.495333
3909,28.85428
3910,28.729986
3911,28.778286
3912,28.955282
3913,28.95782
3914,28.486006
3915,28.595821
3916,28.784422
3917,28.759954
3918,28.44948
3919,28.725113
3920,28.552828
3921,28.593359
3922,28.655968
3923,28.834583
3924,28.723522
3925,28.916264
3926,28.47966
3927,28.659388
3928,28.6469
3929,28.749725
3930,28.678043
3931,28.914116
3932,28.497305
3933,28.568956
3934,28.748379
3935,28.815123
3936,28.969656
3937,28.682884
3938,28.33707
3939,28.534239
3940,28.693666
3941,28.672909
3942,28.662834
3943,28.855877
3944,28.334116
3945,28.613697
3946,28.462427
3947,28.702614
3948,28.904743
3949,28.829222
3950,28.697105
3951,28.65765
3952,28.900253
3953,29.02774
3954,28.760563
3955,28.4767
3956,28.65689
3957,28.863989
3958,28.681406
3959,29.091259
3960,28.68464
3961,28.370945
3962,29.011309
3963,28.684368
3964,28.702549
3965,28.580877
3966,28.609337
3967,28.607075
3968,28.813978
3969,28.503212
3970,28.670162
3971,28.663164
3972,28.404398
3973,28.800083
3974,28.877115
3975,28.676046
3976,28.272545
3977,28.847183
3978,28.750683
3979,28.909885
3980,28.783577
3981,28.441896
3982,28.493864
3983,29.157211
3984,28.557562
3985,28.641678
3986,28.738195
3987,28.779652
3988,28.914526
3989,28.75304
3990,28.691545
3991,28.790453
3992,28.640648
3993,28.832432
3994,28.499891
3995,28.838722
3996,28.872707
3997,28.773743
3998,28.620317
3999,28.883743
4000,28.750656
4001,29.02797
4002,28.5839
4003,28.902706
4004,28.359907
4005,28.893507
4006,28.622534
4007,28.9391
4008,28.455458
4009,28.94742
4010,28.877897
4011,28.929989
4012,28.677471
4013,28.72134
4014,28.500553
4015,28.802269
4016,28.826283
4017,28.811924
4018,29.494791
4019,28.90408
4020,28.397738
4021,29.09989
4022,28.58417
4023,28.596258
4024,28.365818
4025,28.84646
4026,29.13098
4027,28.809078
4028,28.931606
4029,29.084667
4030,28.664536
4031,28.539635
4032,28.60796
4033,28.933895
4034,28.567629
4035,28.767267
4036,28.733877
4037,28.641493
4038,28.705177
4039,28.527662
4040,28.409065
4041,28.657146
4042,28.664865
4043,28.556149
4044,28.5305
4045,28.8574
4046,28.822077
4047,28.72444
4048,28.407738
4049,28.493929
4050,28.734772
4051,28.53552
4052,28.559996
4053,28.59238
4054,28.511522
4055,28.768791
4056,28.517431
4057,28.786234
4058,28.776583
4059,28.661346
4060,28.591547
4061,28.78723
4062,28.921062
4063,28.551214
4064,28.933065
4065,28.705862
4066,28.571772
4067,28.630436
4068,28.651928
4069,28.706127
4070,28.815365
4071,28.767216
4072,28.748194
4073,28.561756
4074,28.852999
4075,28.766582
4076,28.649792
4077,28.728756
4078,28.651423
4079,28.70547
4080,28.561716
4081,28.845982
4082,28.817736
4083,28.662903
4084,28.703241
4085,28.855644
4086,29.157057
4087,28.716543
4088,28.67555
4089,28.888845
4090,28.565277
4091,28.520815
4092,28.379757
4093,28.53978
4094,28.673914
4095,28.611544
4096,28.603252
4097,28.7572
4098,28.523518
4099,28.736536
4100,28.592382
4101,28.829315
4102,28.99569
4103,29.22338
4104,28.654335
4105,28.414116
4106,28.684788
4107,28.664831
4108,28.767063
4109,28.872826
4110,28.841166
4111,28.789948
4112,28.68391
4113,28.622555
4114,28.5956
4115,28.677341
4116,28.52433
4117,28.961594
4118,28.446762
4119,28.498533
4120,28.680012
4121,29.150507
4122,28.808784
4123,28.524025
4124,28.793692
4125,28.688541
4126,28.869051
4127,28.807913
4128,28.692574
4129,28.523867
4130,28.83747
4131,28.552032
4132,28.775246
4133,28.529787
4134,28.70787
4135,28.630209
4136,28.701277
4137,28.5946
4138,28.787222
4139,28.580967
4140,28.970585
4141,28.796883
4142,28.483784
4143,28.772633
4144,28.7297
4145,28.825167
4146,28.689623
4147,28.705364
4148,28.64167
4149,28.649405
4150,28.567652
4151,28.67404
4152,28.730999
4153,28.745361
4154,28.62225
4155,29.050577
4156,28.591835
4157,28.771572
4158,28.524532
4159,28.694302
4160,28.766539
4161,28.828136
4162,28.940334
4163,28.81125
4164,28.748758
4165,28.56291
4166,28.670616
4167,28.675444
4168,28.539433
4169,28.451784
4170,28.767319
4171,28.529924
4172,28.77095
4173,28.882456
4174,28.945782
4175,28.98393
4176,28.88374
4177,28.602736
4178,28.755108
4179,28.622711
4180,28.955572
4181,29.25076
4182,28.825375
4183,28.575354
4184,28.625462
4185,28.832632
4186,28.726
4187,28.885
4188,28.73759
4189,28.54772
4190,28.50602
4191,28.545593
4192,28.693562
4193,28.531075
4194,28.526852
4195,29.201015
4196,28.639275
4197,28.624159
4198,28.89695
4199,28.826115
4200,28.875896
4201,28.857216
4202,28.481615
4203,28.761614
4204,28.768099
4205,28.847254
4206,28.48062
4207,28.432379
4208,28.535553
4209,28.51428
4210,28.78254
4211,28.953182
4212,28.707104
4213,28.82397
4214,28.712412
4215,28.912777
4216,28.465137
4217,28.53362
4218,28.748337
4219,28.711111
4220,28.556269
4221,28.478083
4222,28.625952
4223,28.820906
4224,29.049149
4225,28.513979
4226,28.795578
4227,28.60854
4228,28.54854
4229,28.846783
4230,29.018326
4231,28.534225
4232,28.616848
4233,28.856417
4234,28.91471
4235,28.564991
4236,28.428526
4237,28.505583
4238,28.554808
4239,28.810204
4240,28.625792
4241,28.583862
4242,28.423359
4243,28.814653
4244,28.98167
4245,28.891575
4246,28.804722
4247,28.688826
4248,28.729673
4249,28.791487
4250,28.587976
4251,28.642824
4252,28.58226
4253,28.597734
4254,28.82192
4255,28.539621
4256,28.433817
4257,28.554008
4258,28.787727
4259,28.668709
4260,28.607254
4261,28.568243
4262,28.641998
4263,28.616789
4264,29.042562
4265,28.517916
4266,28.553558
4267,28.466496
4268,28.577162
4269,28.737682
4270,28.825516
4271,28.735186
4272,29.02967
4273,28.378815
4274,28.710464
4275,28.685581
4276,28.751112
4277,28.563614
4278,28.777164
4279,28.862995
4280,28.611034
4281,28.744242
4282,28.737156
4283,28.709595
4284,28.72823
4285,29.009165
4286,28.468874
4287,28.837322
4288,28.663889
4289,28.822027
4290,28.526848
4291,28.452385
4292,28.984272
4293,28.360363
4294,28.604963
4295,28.607552
4296,28.753513
4297,28.749477
4298,28.522371
4299,28.68319
4300,28.805134
4301,28.71186
4302,28.461983
4303,28.738659
4304,28.86109
4305,28.797129
4306,28.671497
4307,29.036364
4308,29.017084
4309,28.697035
4310,28.776636
4311,28.907146
4312,28.64905
4313,28.713793
4314,28.714375
4315,28.555752
4316,28.578236
4317,28.655087
4318,29.05207
4319,28.743868
4320,29.000849
4321,28.727022
4322,28.866896
4323,28.614176
4324,28.753881
4325,28.573097
4326,28.757826
4327,28.81672
4328,28.594114
4329,28.474983
4330,28.600775
4331,28.707748
4332,28.783133
4333,28.662052
4334,28.783712
4335,28.73383
4336,28.861038
4337,28.547453
4338,28.673637
4339,28.596998
4340,28.496777
4341,28.441277
4342,28.980488
4343,28.612751
4344,28.807528
4345,28.87458
4346,28.64852
4347,28.508202
4348,28.474112
4349,28.646976
4350,28.7003
4351,28.80347
4352,28.672415
4353,28.717077
4354,28.827684
4355,28.649158
4356,28.928717
4357,28.569359
4358,28.50803
4359,28.601479
4360,28.816854
4361,28.505516
4362,28.574577
4363,28.594698
4364,29.02938
4365,28.81
4366,28.378447
4367,28.706196
4368,28.64694
4369,28.906336
4370,28.655956
4371,28.598763
4372,28.594791
4373,28.837936
4374,28.38675
4375,28.516022
4376,28.82173
4377,28.343521
4378,28.849077
4379,28.471413
4380,29.007513
4381,29.063051
4382,28.573105
4383,28.681702
4384,28.840298
4385,28.98717
4386,28.41579
4387,28.487309
4388,29.043276
4389,28.817383
4390,28.916513
4391,28.803818
4392,28.399189
4393,28.80883
4394,28.869406
4395,29.155453
4396,28.735285
4397,28.552574
4398,28.683659
4399,28.580116
4400,28.574215
4401,28.64363
4402,28.781572
4403,28.579962
4404,28.593737
4405,28.748985
4406,28.935022
4407,28.763327
4408,28.450996
4409,28.55879
4410,29.307474
4411,28.453226
4412,28.621084
4413,29.00098
4414,28.570187
4415,28.590084
4416,28.814526
4417,28.605238
4418,28.712027
4419,28.708944
4420,28.689299
4421,28.573318
4422,28.743176
4423,28.319359
4424,28.739614
4425,28.525967
4426,28.960894
4427,28.431904
4428,28.643606
4429,28.699461
4430,28.776518
4431,28.568499
4432,28.672565
4433,28.560608
4434,28.23628
4435,28.339006
4436,29.241077
4437,28.786095
4438,28.777927
4439,28.37613
4440,28.602222
4441,28.631977
4442,28.65006
4443,29.18808
4444,28.9983
4445,28.723003
4446,28.853493
4447,28.670277
4448,28.948914
4449,28.987965
4450,29.195267
4451,28.776695
4452,28.533403
4453,28.777382
4454,28.814768
4455,28.726595
4456,28.519201
4457,28.711811
4458,28.756565
4459,28.932468
4460,28.597548
4461,29.049335
4462,28.731642
4463,28.837482
4464,28.56222
4465,28.664263
4466,28.846851
4467,29.805004
4468,28.45027
4469,28.860523
4470,28.689796
4471,28.654358
4472,28.855585
4473,28.649403
4474,28.786179
4475,28.749792
4476,28.35549
4477,28.941412
4478,28.829712
4479,28.731106
4480,28.934223
4481,28.715858
4482,28.586252
4483,28.678476
4484,28.806545
4485,28.476234
4486,28.90549
4487,28.548954
4488,28.352512
4489,28.667334
4490,29.199184
4491,28.933687
4492,28.671959
4493,29.00165
4494,28.388378
4495,28.94774
4496,28.762138
4497,28.713087
4498,28.774239
4499,28.695702
4500,28.939978
4501,28.568506
4502,28.610495
4503,28.45414
4504,28.771696
4505,28.617855
4506,28.7113
4507,28.68021
4508,28.652754
4509,28.684404
4510,28.873636
4511,28.525309
4512,28.786236
4513,28.431902
4514,28.55023
4515,28.612005
4516,28.683115
4517,28.94032
4518,28.583193
4519,28.258432
4520,28.967955
4521,28.773561
4522,28.85493
4523,28.636711
4524,29.056267
4525,28.472218
4526,28.4455
4527,28.863676
4528,28.68914
4529,28.915386
4530,28.802996
4531,28.967022
4532,28.529863
4533,28.879635
4534,28.624739
4535,28.723537
4536,28.743896
4537,29.015228
4538,28.623856
4539,28.440563
4540,29.080297
4541,28.79667
4542,28.63352
4543,28.57698
4544,28.871796
4545,28.817797
4546,28.828928
4547,28.738913
4548,28.579052
4549,28.771965
4550,28.495796
4551,28.907896
4552,28.748405
4553,29.435144
4554,28.910412
4555,28.800274
4556,28.734936
4557,28.47421
4558,28.925447
4559,28.935062
4560,28.621008
4561,28.912764
4562,28.666716
4563,28.610525
4564,28.457644
4565,28.650661
4566,28.903458
4567,28.903015
4568,28.479383
4569,28.595627
4570,28.835306
4571,28.71843
4572,29.06889
4573,28.319828
4574,28.650259
4575,29.193935
4576,28.389566
4577,28.691511
4578,28.692417
4579,28.602324
4580,28.633196
4581,28.502522
4582,28.664463
4583,28.478107
4584,28.973661
4585,28.474434
4586,29.220201
4587,28.627628
4588,28.635948
4589,28.938911
4590,28.557657
4591,28.633493
4592,29.046518
4593,28.683868
4594,28.936451
4595,28.612772
4596,28.453268
4597,28.790424
4598,28.900772
4599,28.849602
4600,29.574486
4601,28.425589
4602,28.879848
4603,28.767845
4604,28.354889
4605,28.42613
4606,28.794136
4607,29.090471
4608,28.74199
4609,28.637487
4610,28.74093
4611,28.590048
4612,28.720844
4613,28.901585
4614,28.644255
4615,28.520702
4616,28.762026
4617,28.50798
4618,28.602022
4619,28.497746
4620,29.005844
4621,28.236717
4622,28.564749
4623,28.881945
4624,29.13055
4625,28.682064
4626,28.336264
4627,29.034946
4628,28.735138
4629,28.773842
4630,28.75951
4631,28.423672
4632,29.039309
4633,28.730486
4634,28.724545
4635,28.47867
4636,28.659826
4637,28.751286
4638,28.620352
4639,28.597383
4640,29.028671
4641,28.72549
4642,28.565157
4643,28.569885
4644,28.868595
4645,28.730759
4646,28.745039
4647,28.689625
4648,28.571585
4649,28.816597
4650,28.802261
4651,29.039324
4652,28.51281
4653,28.728584
4654,28.484097
4655,28.653027
4656,28.570204
4657,28.516226
4658,28.53604
4659,28.592545
4660,28.791866
4661,28.496454
4662,28.817398
4663,28.656342
4664,29.52883
4665,28.786228
4666,28.805885
4667,28.74577
4668,28.848389
4669,28.912142
4670,28.476738
4671,28.773584
4672,28.613564
4673,28.875872
4674,28.560537
4675,28.654125
4676,28.826702
4677,28.636656
4678,28.458668
4679,28.683023
4680,28.535107
4681,28.848509
4682,28.893696
4683,28.514954
4684,28.791346
4685,28.738832
4686,28.453587
4687,28.586355
4688,28.818161
4689,28.77494
4690,28.647688
4691,28.78983
4692,28.836851
4693,28.73944
4694,28.839224
4695,29.10778
4696,28.806837
4697,28.754753
4698,28.861757
4699,28.848589
4700,29.093294
4701,28.65107
4702,28.750828
4703,28.542168
4704,28.811314
4705,28.66912
4706,28.925604
4707,28.695734
4708,28.371834
4709,28.335243
4710,28.544752
4711,28.740993
4712,29.210659
4713,28.549313
4714,28.445892
4715,28.720833
4716,28.784851
4717,28.841581
4718,28.842243
4719,28.753157
4720,28.767504
4721,28.845356
4722,29.091192
4723,28.61642
4724,28.54323
4725,28.806574
4726,28.54992
4727,28.52798
4728,28.745167
4729,28.68867
4730,28.55864
4731,28.39014
4732,28.550102
4733,28.743006
4734,28.751577
4735,28.695074
4736,28.777956
4737,28.505741
4738,28.53909
4739,28.673542
4740,29.084759
4741,28.789986
4742,28.494286
4743,28.749315
4744,28.544937
4745,28.781603
4746,28.55628
4747,28.695498
4748,28.849323
4749,28.54442
4750,28.87885
4751,28.585503
4752,28.79519
4753,28.680574
4754,28.63193
4755,28.42499
4756,28.534653
4757,28.629997
4758,28.633923
4759,28.48799
4760,28.820032
4761,28.532896
4762,28.283844
4763,28.662811
4764,28.498356
4765,28.496693
4766,28.520515
4767,28.914019
4768,28.787977
4769,29.01894
4770,28.741392
4771,28.667746
4772,28.804974
4773,28.847393
4774,28.649933
4775,28.531546
4776,28.582594
4777,28.564262
4778,28.768345
4779,28.809488
4780,28.604506
4781,28.7233
4782,28.765312
4783,28.580065
4784,28.703312
4785,28.869186
4786,28.617573
4787,28.842274
4788,28.796011
4789,28.947098
4790,28.52695
4791,28.80899
4792,29.025658
4793,28.531675
4794,28.519175
4795,28.607014
4796,28.35153
4797,28.726385
4798,28.734035
4799,28.534676
4800,28.967567
4801,29.257187
4802,28.533735
4803,28.432053
4804,28.701855
4805,28.780706
4806,28.673607
4807,28.894533
4808,28.633282
4809,28.913876
4810,28.828743
4811,28.734346
4812,28.750933
4813,28.47528
4814,28.536474
4815,28.613075
4816,28.557966
4817,28.656982
4818,28.810904
4819,28.792103
4820,28.67673
4821,28.803196
4822,28.522041
4823,28.50509
4824,28.513687
4825,28.835318
4826,28.940382
4827,28.596079
4828,28.558765
4829,28.626104
4830,28.440699
4831,28.45383
4832,28.802639
4833,28.627632
4834,28.408398
4835,29.014198
4836,28.54513
4837,28.551075
4838,28.57922
4839,28.915894
4840,28.57334
4841,28.50458
4842,28.561522
4843,28.94551
4844,28.938362
4845,28.914627
4846,28.910227
4847,28.607986
4848,28.31739
4849,28.449356
4850,28.941313
4851,28.598505
4852,29.034092
4853,28.894592
4854,28.883743
4855,28.55874
4856,28.520414
4857,28.90624
4858,28.673578
4859,28.762281
4860,28.5395
4861,28.623787
4862,28.33706
4863,28.721874
4864,28.579155
4865,28.866611
4866,28.562918
4867,29.154331
4868,28.678967
4869,28.916052
4870,28.63411
4871,28.416477
4872,28.747652
4873,28.564373
4874,28.772953
4875,28.19477
4876,28.804451
4877,28.752644
4878,29.06662
4879,28.586594
4880,28.404528
4881,28.932285
4882,28.647465
4883,28.823288
4884,28.99193
4885,28.734846
4886,28.809893
4887,28.434761
4888,28.762196
4889,29.095587
4890,28.373415
4891,28.466549
4892,28.633312
4893,28.605545
4894,28.596504
4895,28.74643
4896,28.759378
4897,28.461761
4898,28.937244
4899,28.940905
4900,28.72716
4901,28.875057
4902,28.743233
4903,28.939316
4904,28.490856
4905,28.628506
4906,28.644093
4907,29.21299
